date,zuzycie energii RA1,Zużycie energii RA2,Zużycie energii RA3
2024-02-14 11:26:14,0.8964813352,57.70607376,58.30296707
2024-02-14 11:26:17,0.9019562006,57.50870514,58.20266342
2024-02-14 11:26:20,0.9187256098,57.92881012,58.52648544
2024-02-14 11:26:23,0.9038360715,57.71497726,58.31551743
2024-02-14 11:26:26,0.8968750238,57.43521881,58.1882515
2024-02-14 11:26:29,0.9083251953,57.03020096,57.78744507
2024-02-14 11:26:32,0.8973633051,57.98545456,58.52013016
2024-02-14 11:26:35,0.8888031244,57.16969681,58.06318283
2024-02-14 11:26:39,0.9968444705,57.25522614,58.4117012
2024-02-14 11:26:43,0.9934875369,57.79506302,58.11121368
2024-02-14 11:26:47,0.9789062738,57.83963013,58.20930862
2024-02-14 11:26:51,0.9940673709,57.4658165,58.30080032
2024-02-14 11:26:55,1.004983544,57.46455002,58.26860428
2024-02-14 11:26:59,0.9868927002,57.84670639,58.40208054
2024-02-14 11:27:02,1.012884498,57.76569748,58.37221909
2024-02-14 11:27:06,0.9832855463,57.66823959,58.35760117
2024-02-14 11:27:09,1.004449487,57.87285233,58.47161484
2024-02-14 11:27:12,1.005459666,57.97536087,58.56487656
2024-02-14 11:27:16,0.9969726801,57.27496338,57.9980278
2024-02-14 11:27:19,0.9845458865,57.84963608,58.5124588
2024-02-14 11:27:22,0.9791778922,57.4184761,58.50067139
2024-02-14 11:27:25,0.9978424311,57.19135666,58.36774445
2024-02-14 11:27:28,0.9868927002,57.34704208,58.20197296
2024-02-14 11:27:31,0.9850128293,58.16938019,58.67258453
2024-02-14 11:27:35,0.9927612543,57.7016716,58.39836502
2024-02-14 11:27:38,0.9871063232,57.93426132,58.51615143
2024-02-14 11:27:40,0.9866546988,57.70676804,58.39624786
2024-02-14 11:27:43,0.994592309,57.44588852,58.32235336
2024-02-14 11:27:46,1.005984545,57.64497757,58.4030838
2024-02-14 11:27:49,1.013552904,57.93733597,58.51945877
2024-02-14 11:27:52,0.9987487793,57.4916954,58.07445145
2024-02-14 11:27:55,0.9829864502,57.66931152,58.29541779
2024-02-14 11:27:58,0.9851196408,57.92935944,58.58966064
2024-02-14 11:28:01,1.000842333,57.63095093,58.4007225
2024-02-14 11:28:05,0.9964508414,56.55937576,57.84323883
2024-02-14 11:28:09,0.9961151481,57.40430832,58.20292282
2024-02-14 11:28:12,0.9772979617,57.22158432,58.04794312
2024-02-14 11:28:15,0.9923797846,57.76422119,58.42351151
2024-02-14 11:28:17,0.9944152832,57.29927444,58.3296814
2024-02-14 11:28:21,0.9961517453,57.42831421,58.24964523
2024-02-14 11:28:24,1.000640869,57.6978569,58.03225327
2024-02-14 11:28:27,0.9817627072,57.65938187,58.34843063
2024-02-14 11:28:30,0.9854522943,57.47903061,58.20301437
2024-02-14 11:28:33,0.9987701774,57.38664627,58.12192917
2024-02-14 11:28:36,0.9911193848,58.05093384,58.57694626
2024-02-14 11:28:39,0.9926422238,57.62049484,58.12236404
2024-02-14 11:28:43,0.9913910031,57.56506348,58.21057129
2024-02-14 11:28:46,0.9918670654,57.73181152,58.34673691
2024-02-14 11:28:49,0.9827484488,57.51391602,58.26691437
2024-02-14 11:28:52,0.9919006228,57.65005112,58.34778595
2024-02-14 11:28:55,1.01146853,57.81555939,58.37324142
2024-02-14 11:28:58,1.012173533,57.31834793,58.03824997
2024-02-14 11:29:02,0.9880096316,57.29417801,58.47735596
2024-02-14 11:29:04,1.002209544,57.91266632,58.56525421
2024-02-14 11:29:08,0.9820251465,57.18800735,58.07435226
2024-02-14 11:29:11,0.9836425781,57.84594345,58.15374756
2024-02-14 11:29:14,0.9826537967,57.77938843,58.45892334
2024-02-14 11:29:18,0.9988769889,57.3446846,58.15839386
2024-02-14 11:29:22,0.9988678098,57.46240997,58.16451645
2024-02-14 11:29:25,1.003201365,57.44507599,58.15836716
2024-02-14 11:29:28,0.9949859977,57.76272583,58.45647049
2024-02-14 11:29:31,0.992831409,57.37112045,58.11300278
2024-02-14 11:29:34,1.002508521,57.81568146,58.49245071
2024-02-14 11:29:37,0.9764526486,57.40538406,58.18741989
2024-02-14 11:29:39,1.003424048,57.69311523,58.38584137
2024-02-14 11:29:42,0.9994232059,57.64330673,58.32049179
2024-02-14 11:29:45,1.010781884,57.67985916,58.3060379
2024-02-14 11:29:48,1.011267066,57.50810623,58.30518341
2024-02-14 11:29:51,0.9887237549,57.5892601,58.26107788
2024-02-14 11:29:54,0.9983062744,57.14214706,58.02400589
2024-02-14 11:29:56,1.002948046,57.15162277,58.12386703
2024-02-14 11:29:59,1.002948046,57.82491684,58.44940186
2024-02-14 11:30:02,1.007659912,57.27972412,58.1438179
2024-02-14 11:30:05,0.9985076785,57.85006332,58.56030273
2024-02-14 11:30:08,0.981692493,57.30849075,58.12531662
2024-02-14 11:30:11,0.9905945063,57.12214279,58.02957916
2024-02-14 11:30:13,1.001434326,57.92028427,58.45933151
2024-02-14 11:30:16,1.007696509,57.33744431,58.2295723
2024-02-14 11:30:19,1.004113793,57.51567459,58.33973312
2024-02-14 11:30:22,0.998712182,57.35326004,58.22592926
2024-02-14 11:30:24,1.004507422,57.7210083,58.44366074
2024-02-14 11:30:27,1.001068115,57.07770538,58.0496788
2024-02-14 11:30:30,0.9898437858,57.64300156,58.29546738
2024-02-14 11:30:33,0.9885345697,57.48072433,58.16308212
2024-02-14 11:30:35,0.9953674674,57.7518425,58.3932457
2024-02-14 11:30:39,0.9843201041,57.37294388,58.25400543
2024-02-14 11:30:42,0.9880585074,57.14224243,58.20385361
2024-02-14 11:30:44,1.003625512,57.72688675,58.38946152
2024-02-14 11:30:47,1.111926317,57.42861938,58.21876144
2024-02-14 11:30:50,1.110284448,57.09392929,58.04608917
2024-02-14 11:30:53,1.096740723,57.59461212,58.2935791
2024-02-14 11:30:56,1.077160716,58.06103516,58.57896805
2024-02-14 11:30:59,1.093679786,57.46617508,58.31027985
2024-02-14 11:31:01,1.12361753,57.64069366,58.26548386
2024-02-14 11:31:04,1.107440233,57.47310257,58.19542313
2024-02-14 11:31:07,1.087112427,57.71233749,58.39312744
2024-02-14 11:31:10,1.084158301,57.59973145,58.35157013
2024-02-14 11:31:12,1.090264916,57.51246262,58.30568314
2024-02-14 11:31:15,1.101797462,57.93911743,58.50250244
2024-02-14 11:31:18,1.107070923,57.63004303,58.30534744
2024-02-14 11:31:20,1.089028955,57.26960373,58.14934158
2024-02-14 11:31:23,1.097097754,58.07979965,58.58233261
2024-02-14 11:31:25,1.11252439,57.91894531,58.51096344
2024-02-14 11:31:26,1.08367312,57.20081329,58.14788818
2024-02-14 11:31:28,1.094741821,57.19129181,58.07361603
2024-02-14 11:31:31,1.108129859,57.6166153,58.30685043
2024-02-14 11:31:34,1.09601438,57.88082886,58.04410934
2024-02-14 11:31:37,1.097619653,57.06132889,58.10479355
2024-02-14 11:31:39,1.087930322,57.74134064,58.30017853
2024-02-14 11:31:43,1.078277588,57.97295761,58.53158188
2024-02-14 11:31:45,1.094491601,57.59363937,58.30482101
2024-02-14 11:31:48,1.106130958,57.26331711,58.31463623
2024-02-14 11:31:51,1.10861814,57.87901688,58.52093506
2024-02-14 11:31:54,1.099725366,57.49188995,58.25014877
2024-02-14 11:31:57,1.098181129,57.6283989,58.36953354
2024-02-14 11:31:59,1.090240479,57.88151932,58.4247551
2024-02-14 11:32:02,1.097787499,57.84106445,58.58194733
2024-02-14 11:32:06,1.109796166,57.38949585,58.20775986
2024-02-14 11:32:10,1.101110816,57.67444992,58.27148438
2024-02-14 11:32:14,1.191018701,57.72512817,58.19244385
2024-02-14 11:32:18,1.200244188,57.24544144,58.07575607
2024-02-14 11:32:24,1.225381494,57.57770538,58.25053024
2024-02-14 11:32:34,,57.71788406,58.11407471
2024-02-14 11:32:39,1.200708032,57.48631668,58.31972885
2024-02-14 11:32:43,1.200149536,57.73024368,58.3596611
2024-02-14 11:32:48,1.191827416,57.2238884,58.13586044
2024-02-14 11:32:51,1.211871386,58.16647339,58.62450027
2024-02-14 11:32:55,1.211633325,57.34366608,58.09838486
2024-02-14 11:32:59,1.203396678,57.61280441,58.21749496
2024-02-14 11:33:02,1.194958568,57.89754868,58.47516632
2024-02-14 11:33:05,1.196923852,57.61008835,58.40110397
2024-02-14 11:33:08,1.18182075,57.36716461,58.15594482
2024-02-14 11:33:12,1.208123803,57.90299606,58.45602417
2024-02-14 11:33:17,1.207324266,57.15959549,58.09462357
2024-02-14 11:33:21,1.300964355,57.93581009,58.50764847
2024-02-14 11:33:24,1.300570726,57.14995193,58.2512207
2024-02-14 11:33:28,1.28792727,57.77833939,57.97959518
2024-02-14 11:33:41,,57.49683762,58.22537994
2024-02-14 11:33:44,1.299484253,57.24691391,58.0352478
2024-02-14 11:33:48,1.275097728,57.58742142,58.32326126
2024-02-14 11:33:53,1.30305481,57.80989456,58.45392609
2024-02-14 11:33:57,1.298571825,57.84289551,58.42081833
2024-02-14 11:34:00,1.287478685,57.79181671,58.2752037
2024-02-14 11:34:04,1.297308326,57.76000595,58.49371338
2024-02-14 11:34:07,1.286129832,57.39657211,58.0829277
2024-02-14 11:34:11,1.302938819,57.83148956,58.43366241
2024-02-14 11:34:15,1.300082445,57.49672318,58.22347641
2024-02-14 11:34:19,1.311340332,57.82899094,58.42179489
2024-02-14 11:34:22,1.398767114,57.13823318,58.05106354
2024-02-14 11:34:26,1.41103518,57.40214157,58.1383934
2024-02-14 11:34:29,1.395645142,57.88473511,58.57323074
2024-02-14 11:34:33,1.41859436,57.32722855,58.19004059
2024-02-14 11:34:36,1.41103518,57.64754868,58.2699585
2024-02-14 11:34:39,1.42262876,57.85882568,58.36228561
2024-02-14 11:34:43,1.395608544,57.08906937,58.05589676
2024-02-14 11:34:46,1.393173218,57.1841507,58.38505173
2024-02-14 11:34:50,1.418676734,57.74612427,58.38140869
2024-02-14 11:34:54,1.407431006,57.32415771,58.1507988
2024-02-14 11:34:58,1.418331981,57.46543503,58.2791748
2024-02-14 11:35:01,1.407727122,58.01155472,58.50357819
2024-02-14 11:35:05,1.408145189,57.71817017,58.34762192
2024-02-14 11:35:09,1.397113085,57.46893311,58.23983765
2024-02-14 11:35:12,1.413107276,57.67352295,58.30208969
2024-02-14 11:35:16,1.502459764,57.65921783,58.29458237
2024-02-14 11:35:19,1.518063426,57.65273666,58.29115677
2024-02-14 11:35:23,1.509661913,57.88542557,58.48043442
2024-02-14 11:35:26,1.521121264,57.64635086,58.30978012
2024-02-14 11:35:30,1.518216014,58.3284874,58.63228989
2024-02-14 11:35:33,1.500518799,57.81834793,58.36983109
2024-02-14 11:35:37,1.488305688,58.15194702,58.46421051
2024-02-14 11:35:41,1.498651147,57.73672104,58.41501617
2024-02-14 11:35:44,1.500210643,57.43671799,58.16180038
2024-02-14 11:35:49,1.50428164,57.49071884,58.34968948
2024-02-14 11:35:52,1.482940674,32.58528519,33.37152863
2024-02-14 11:35:57,1.489273071,7.288153172,43.40129471
2024-02-14 11:35:59,1.499255419,4.559762478,39.27672195
2024-02-14 11:36:03,1.486868262,4.533688545,43.37478638
2024-02-14 11:36:07,1.501803637,5.215118408,44.8524971
2024-02-14 11:36:11,1.62134099,9.611434937,53.02387238
2024-02-14 11:36:14,1.705850244,60.25937653,60.26795197
2024-02-14 11:36:18,1.789761424,60.30909348,60.30169678
2024-02-14 11:36:21,1.90422976,60.65532303,60.63892365
2024-02-14 11:36:24,1.891919017,60.63967514,60.66243362
2024-02-14 11:36:28,1.908819556,60.64755249,60.66524124
2024-02-14 11:36:31,1.885742188,60.64198685,60.66250229
2024-02-14 11:36:34,1.893514991,60.64500809,60.65705109
2024-02-14 11:36:38,1.908929467,60.64981842,60.66776657
2024-02-14 11:36:40,1.893466234,60.64706039,60.66538239
2024-02-14 11:36:44,1.895562768,60.6115303,60.65382767
2024-02-14 11:36:47,1.898773193,60.25980759,60.24561691
2024-02-14 11:36:51,1.908450365,60.2741394,60.31745529
2024-02-14 11:36:55,1.904415965,60.19049072,60.19991684
2024-02-14 11:36:59,1.901788354,60.24456787,60.2484436
2024-02-14 11:37:03,1.910821557,59.26514435,59.55858231
2024-02-14 11:37:07,1.809316993,58.84280014,59.11109543
2024-02-14 11:37:11,1.709384203,58.68096924,59.0046463
2024-02-14 11:37:14,1.717895508,58.20261765,58.6831131
2024-02-14 11:37:18,1.707254052,58.52548218,58.78660965
2024-02-14 11:37:21,1.715502977,57.91666412,58.73254395
2024-02-14 11:37:25,1.715002418,58.39702225,58.69997025
2024-02-14 11:37:29,1.721560717,58.56222534,58.57463455
2024-02-14 11:37:33,1.695468187,58.32996368,58.67837143
2024-02-14 11:37:36,1.698553443,58.53507614,58.46566772
2024-02-14 11:37:40,1.674783349,58.34113312,58.70792389
2024-02-14 11:37:43,1.70463264,58.55039215,58.78186035
2024-02-14 11:37:47,1.692816138,58.36832428,58.46175766
2024-02-14 11:37:50,1.79460752,58.1084404,58.59204865
2024-02-14 11:37:54,1.804272532,58.43163681,58.79908371
2024-02-14 11:37:57,1.795794725,58.23402023,58.59564209
2024-02-14 11:38:01,1.792810082,58.45999908,58.50971603
2024-02-14 11:38:05,1.776489258,58.30705643,58.69515991
2024-02-14 11:38:08,1.779086351,57.9230957,58.52098465
2024-02-14 11:38:13,1.784738183,58.15052032,58.51262283
2024-02-14 11:38:17,1.814660668,58.47383499,58.81220245
2024-02-14 11:38:21,1.802520752,58.27345657,58.71364212
2024-02-14 11:38:24,1.812020898,57.99829102,58.54315186
2024-02-14 11:38:26,1.811221361,57.87682724,58.45944977
2024-02-14 11:38:30,1.910000682,58.27555466,58.62466431
2024-02-14 11:38:34,1.896719337,57.88794708,58.69218063
2024-02-14 11:38:38,1.902478099,58.09382248,58.634552
2024-02-14 11:38:42,1.914474487,58.43666458,58.67416
2024-02-14 11:38:46,1.908654809,58.24293137,58.67705917
2024-02-14 11:38:50,1.90271306,57.8014183,58.29534531
2024-02-14 11:38:53,1.905703783,58.32079697,58.64614868
2024-02-14 11:38:56,1.90095222,58.02727127,58.59537888
2024-02-14 11:39:01,1.894183397,57.99543381,58.47610092
2024-02-14 11:39:04,1.908450365,57.81937408,58.37229156
2024-02-14 11:39:06,1.89364624,57.87366486,58.38703156
2024-02-14 11:39:10,1.901538134,57.74179077,58.34817123
2024-02-14 11:39:14,2.006006002,57.88182449,58.19832993
2024-02-14 11:39:18,1.999160767,57.30810547,57.63367462
2024-02-14 11:39:22,1.985485911,55.89800644,56.93573761
2024-02-14 11:39:26,1.991757274,57.50286865,58.06866455
2024-02-14 11:39:29,1.980020165,55.20534897,56.36231613
2024-02-14 11:39:33,2.000030518,13.50080013,36.2709465
2024-02-14 11:39:37,1.989544749,9.142547607,38.85080719
2024-02-14 11:39:40,1.982949853,8.438806534,47.42627716
2024-02-14 11:39:44,2.099224806,59.05286407,59.90850449
2024-02-14 11:39:48,1.182974219,60.26692581,60.2903862
2024-02-14 11:39:52,1.191210985,60.31416702,60.31096268
2024-02-14 11:39:57,1.160812378,60.64148712,60.65640259
2024-02-14 11:40:00,1.178436279,60.66374588,60.65323639
2024-02-14 11:40:04,1.0821594,60.12465286,60.15285873
2024-02-14 11:40:08,1.0806458,59.9037056,59.99699783
2024-02-14 11:40:12,1.092956543,60.15708542,60.18564606
2024-02-14 11:40:15,1.094931006,59.95018387,59.95472336
2024-02-14 11:40:20,1.082623363,60.19641876,60.19455719
2024-02-14 11:40:23,1.059674144,60.14577103,60.13668823
2024-02-14 11:40:28,1.078445435,59.91756821,59.96125412
2024-02-14 11:40:31,1.082180858,60.13399124,60.12704468
2024-02-14 11:40:35,1.077337623,60.09064865,60.06379318
2024-02-14 11:40:39,1.089941382,59.56795883,59.86613846
2024-02-14 11:40:43,1.091751099,60.03406906,59.95544434
2024-02-14 11:40:47,1.092538476,59.95923615,59.92469406
2024-02-14 11:40:52,1.075589061,59.8537674,59.86601639
2024-02-14 11:40:55,1.071853638,60.06509399,60.02131271
2024-02-14 11:40:59,1.076055884,60.12769699,60.13571167
2024-02-14 11:41:03,1.084777832,59.94453812,59.85520554
2024-02-14 11:41:07,1.086419702,60.15967941,60.08770752
2024-02-14 11:41:10,1.084884644,59.95016098,59.9534874
2024-02-14 11:41:14,1.086550951,60.07262802,60.07584381
2024-02-14 11:41:18,1.078671336,60.14651108,60.16996002
2024-02-14 11:41:22,1.07900393,59.97027588,59.95303345
2024-02-14 11:41:26,1.09777534,60.1178894,59.90283203
2024-02-14 11:41:30,1.059771776,60.14417267,60.16950607
2024-02-14 11:41:34,1.056903124,59.90344238,60.0187149
2024-02-14 11:41:38,1.077078223,60.07169342,60.11777878
2024-02-14 11:41:42,1.072634935,60.14922714,60.17869949
2024-02-14 11:41:46,1.08518374,60.01409531,59.99825668
2024-02-14 11:41:51,1.070803881,59.87127304,59.87197495
2024-02-14 11:41:56,1.079040527,60.17177963,60.05274582
2024-02-14 11:42:00,1.082717896,60.16601563,60.17064285
2024-02-14 11:42:04,1.074481249,59.90517807,59.62904739
2024-02-14 11:42:07,1.068508983,60.05621338,60.11049271
2024-02-14 11:42:11,1.071029663,60.03424072,60.19141388
2024-02-14 11:42:15,1.071874976,59.92577744,59.82548904
2024-02-14 11:42:18,1.058761597,60.14422226,60.02307129
2024-02-14 11:42:22,1.057366967,60.05786133,60.03159714
2024-02-14 11:42:26,1.062652588,59.88898849,59.88831329
2024-02-14 11:42:30,1.051498413,59.90699005,59.93579865
2024-02-14 11:42:33,1.067089915,59.78435898,59.64909744
2024-02-14 11:42:36,1.076385498,60.06724167,60.11651611
2024-02-14 11:42:40,1.077041626,60.116436,60.03045654
2024-02-14 11:42:45,1.058651805,60.01519394,60.04979324
2024-02-14 11:42:48,1.065316796,60.15306473,60.09770584
2024-02-14 11:42:52,1.076565623,60.14729691,60.19248581
2024-02-14 11:42:55,1.074743629,60.15775299,60.19732285
2024-02-14 11:42:58,1.063150048,60.23685455,60.25099564
2024-02-14 11:43:02,1.081970215,60.2115593,60.25356674
2024-02-14 11:43:06,1.068460107,60.27047729,60.32431793
2024-02-14 11:43:10,1.093194604,60.20870972,60.22951889
2024-02-14 11:43:14,1.080123901,60.14667892,60.15626144
2024-02-14 11:43:18,1.077386498,60.21428299,60.2245369
2024-02-14 11:43:22,1.069186449,60.13586426,60.1258316
2024-02-14 11:43:25,1.0730896,60.20082474,60.23516464
2024-02-14 11:43:29,1.0821594,60.16644287,60.18393707
2024-02-14 11:43:32,1.065747142,60.08895874,60.0787468
2024-02-14 11:43:37,1.092407227,60.17979813,60.19917679
2024-02-14 11:43:41,1.103533983,60.17070389,60.18941879
2024-02-14 11:43:44,1.09299016,60.02187729,60.13195419
2024-02-14 11:43:48,1.102322459,60.18444443,60.21110153
2024-02-14 11:43:51,1.107473731,60.03390503,60.12916183